index,input,group,url,title,old_model_match,old_authority,page_role_screen,current_title_url_relation,current_title_url_reason,current_operator_seed,current_seed_scope,archived_page_inspection,archived_response_body,review_screen,historical_manual_verdict
18,Ubiquiti UniFi U7 Pro,rejected,https://amazon.com/Ubiquiti-Networks-UniFi-Model-U7-Pro-Max/dp/B0D6DVNJBC,Ubiquiti Networks UniFi U7 Pro Max | US Model (U7-Pro-Max),rejected,secondary,product,reject,Search result names a different commercial-model variant.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://datawiresolutions.com/blog/unifi-u7-pro-review-setup-tips,UniFi U7 Pro Review & Setup Tips (Installer's Perspective),rejected,secondary,product,weak,Exact model appears only on a generic catalog or weak page.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://youtube.com/watch?v=7jyRexCStdE,UniFi U7 Pro (Ubiquiti) Unboxing + Setup in UniFi Network,rejected,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://nexgntech.com/blog,Blog 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://asbisme.ae/terms,General Terms 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://scoop.co.za/blog,Blog 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://app.hostifi.com/register?export=,Device Export Tool 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
18,Ubiquiti UniFi U7 Pro,rejected,https://hostifi.com/blog,Blog 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://www.netgear.com/business/wired/switches/easy-smart/gs308ep,8-Port Smart Managed Switch with Gigabit and PoE+ Support - GS308EP - NETGEAR,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,brand_operator,networking,True,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://netgear.com/business/wired/switches/easy-smart/gs305ep,NETGEAR Search - GS308EP,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,brand_operator,networking,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000063712/GS308EP-Firmware-Version-1-0-0-7,GS308EP Firmware Version 1.0.0.7 - NETGEAR Support,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,True,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-managed-switches/gs308ep-incorrectly-claims-via-upnp-to-be-a-routergateway/2403340,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308ep-1000m-not-available/2364201,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,True,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/netgear-gs308ep/2386443,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/netgear-gs308ep/2456909,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/plus-configuration-utility-8-port-gigabit-ethernet-poe-plus-switch-gs308ep/2385848,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/poe-doesnt-start-gs308ep/2473061,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/ssdp-multicast-leakage-across-vlan-on-gs308ep/2453715,Learn More,exact,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000062554/GS308EP-Firmware-Version-1-0-0-4,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000062841/GS308EP-Firmware-Version-1-0-0-6,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000064305/GS308EP-Firmware-Version-1-0-0-8,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000065009/GS308EP-Firmware-Version-1-0-0-10,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000065606/GS308EP-Firmware-Version-1-0-1-1,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000066307/GS308EP-Firmware-Version-1-0-1-4,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000066737/GS308EP-Firmware-Version-2-0-0-5,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://kb.netgear.com/000070609/GS308EP-Firmware-Version-2-0-0-11,Learn More,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs108v2-gs308ep-dos/2470603,Learn More,probable,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308ep-vlan-config-assistance/2371164,Learn More,probable,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308ep-wont-factory-reset/2467310,Learn More,probable,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,official_pages,https://community.netgear.com/discussions/business-smart-plus-click-switches/new-gs308ep-says-default-password-is-invalid/2395190,Learn More,probable,manufacturer,forum,reject,"Search result has person, sports, profile, wiki, or forum context.",unknown,unknown,False,False,forum_not_editorial_product,not_reconstructible
19,NETGEAR GS308EP,documents,https://www.downloads.netgear.com/files/GDC/GS305EP/GS305EP_GS305EPP_GS308EP_GS308EPP_GS316EP_GS316EPP_DS.pdf,Download GS308EP Datasheet,exact,official (linked from verified official page),document,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,title_url_reject_requires_review,not_reconstructible
19,NETGEAR GS308EP,rejected,https://netgear.com/business/wired/switches/easy-smart/gs308epp,"Managed Switch, 8-Port PoE with 123W Power - GS308EPP - NETGEAR",rejected,manufacturer,product,reject,Search result contains a conflicting model identifier.,brand_operator,networking,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/broken-gs308epp-web-gui-after-reverse-proxy/2470615,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs305epp-new-firmware-but-not-gs308epp/2459579,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308epp-all-poe-lights-are-yellow/2399707,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308epp-for-mesh-ethernet-backhaul-with-deco-x50-poe/2412750,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308epp-poe--reolink-poe-doorbell/2449703,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308epp-poe-switch-web-interface-does-not-display-properly/2364476,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308epp-power-plug/2386816,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/gs308epp/2387891,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://community.netgear.com/discussions/business-smart-plus-click-switches/multiple-gs308epp-switches-and-vlan/2453236,Learn More,rejected,manufacturer,forum,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://kb.netgear.com/000062555/GS308EPP-Firmware-Version-1-0-0-4,Learn More,rejected,manufacturer,product,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://kb.netgear.com/000062842/GS308EPP-Firmware-Version-1-0-0-6,Learn More,rejected,manufacturer,product,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://kb.netgear.com/000063713/GS308EPP-Firmware-Version-1-0-0-7,Learn More,rejected,manufacturer,product,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
19,NETGEAR GS308EP,rejected,https://kb.netgear.com/000064306/GS308EPP-Firmware-Version-1-0-0-8,Learn More,rejected,manufacturer,product,reject,Search result contains a conflicting model identifier.,unknown,unknown,False,False,requires_content,not_reconstructible
